PID,차량번호,이전차량번호,차량명,세부 모델,색상,주행거리,최초등록일,홈페이지상태,경과일수(매입일기준),매입유형1,매입유형2,매입유형3,매입담당자,최종수정일,신차가,매입가,지점판매가,할인,할인적용가,예상매출이익,신차가대비,담당자명,RB상담수,E상담수,E URL,RB조회수,RB찜수,E조회수,E찜수,자사몰광고,E광고,지점
C26040300088,124고9720,169호6877,GV80,2.5 가솔린 AWD 기본형,청색,97345,2022-07-12,판매완료,17,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-04-07,73600000,36114808.0,34900000,0,34900000,-1104371.0,47.0,박선우,3,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41871738,18,0,,,,,
C26040300062,31거5403,31거5403,더 뉴파사트(7세대),2.5 TFSI,미색,125585,2013-12-23,판매완료,20,현물,기타현물,개인매입,이강토,2026-04-21,38100000,3300000.0,2560000,0,2560000,-672728.0,7.0,이민형,0,0,javascript:;,0,0,,,,,
C25120310049,211루7720,180허7596,신형 카니발(KA4),9인승 디젤 프레스티지,흰색,73309,2022-11-22,판매완료,134,선물,선물,현대캐피탈,박종만,2026-04-22,36530000,18886010.0,19910000,0,19910000,930900.0,55.0,오지희,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41183483,4,0,,,,,
C25120500046,129도2467,129도2467,스팅어 마이스터,2.5 터보 AWD 마스터즈,진주색,50722,2021-03-05,판매완료,136,현물,플랫폼,현대자동차,안인길,2026-04-22,51250000,30390000.0,28000000,0,28000000,-2172728.0,55.0,강승원,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41159468,8,0,,,,,
C25123000020,65노9245,65노9245,스토닉,1.4 가솔린 트렌디,흰색,60176,2019-01-04,판매완료,113,현물,플랫폼,헤이딜러,김경하,2026-04-21,19720000,12310000.0,11900000,1200000,10700000,-372728.0,60.0,이찬희,3,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41687352,7,0,,,,,
C26010200043,373어6653,157하7830,팰리세이드,2.2 디젤 AWD 캘리그래피,파랑(남색곤색),179915,2021-11-25,판매완료,104,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-04-20,51850000,26500000.0,24600000,0,24600000,-1727273.0,47.0,권주용,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41400208,0,0,,,,,
C26032700012,65소3306,65소3306,올란도,2.0 LPGi LT 세이프티 팩,진회색,122397,2017-09-27,판매완료,27,현물,플랫폼,헤이딜러,송병근,2026-03-27,25710000,5000000.0,6600000,0,6600000,1454545.0,26.0,박진선,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41780927,6,0,,,,,
C26032300052,10거4985,10거4985,뉴 QM3,1.5 dCi RE 파노라믹,진회색,70402,2018-11-14,판매완료,30,현물,플랫폼,헤이딜러,장면우,2026-04-22,25119000,7890000.0,9600000,0,9600000,1554545.0,38.0,송승익,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41735213,8,0,,,,,
C26032700022,112머9032,112머9032,더 뉴그랜저IG,가솔린 2.5 프리미엄 초이스,,111454,2020-05-20,판매완료,24,현물,플랫폼,헤이딜러,김경하,2026-03-27,36250000,18000000.0,20900000,0,20900000,2636363.0,58.0,이민형,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41783076,3,0,,,,,
C26041400039,84부5902,84부5902,코란도 스포츠,CX7 4WD 패션,회색,234504,2014-08-21,판매완료,9,현물,기타현물,개인매입,최형열,2026-04-21,26520000,1200000.0,2080000,0,2080000,800000.0,8.0,최형열,0,0,javascript:;,0,0,,,,,
C26041000050,124고9753,157하8346,GV70,2.5T AWD 기본형,,83202,2022-01-06,판매완료,106,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-04-10,54470000,31860000.0,33900000,0,33900000,1854545.0,62.0,허강혁,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41381294,32,0,,,,,
C26033100106,114러6264,114러6264,신형 QM6,2.0 LPe RE,회색,26037,2023-10-19,판매완료,22,현물,플랫폼,헤이딜러,김원빈,2026-04-21,33460000,20300000.0,22400000,0,22400000,1909090.0,67.0,강현구,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41793867,8,0,,,,,
C26040200020,108거4876,108거4876,아르카나 하이브리드,1.6 GTe 아이코닉,회색,36483,2024-08-08,판매완료,16,현물,플랫폼,헤이딜러,이종호,2026-04-14,32450000,22000000.0,23900000,0,23900000,1727272.0,74.0,유웅현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41808643,4,0,,,,,
C26033100019,168오6428,168오6428,XM3,1.3 TCe RE 시그니처,흰색,79951,2020-03-31,판매완료,22,현물,플랫폼,헤이딜러,김경하,2026-03-31,27250000,13000000.0,14700000,0,14700000,1545454.0,54.0,유봉우,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41781842,4,0,,,,,
C26033010134,260두2668,180허2292,더 뉴레이,1.0 가솔린 시그니처,,31749,2022-07-14,판매완료,21,선물,선물,현대캐피탈,박종만,2026-04-07,17850000,7978950.0,13500000,0,13500000,5019136.0,76.0,김찬울,3,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41822555,8,0,,,,,
C26033100011,357부5927,357부5927,트레일블레이저,1.35 가솔린 RS,흰색,55381,2021-06-21,판매완료,22,현물,기타현물,개인매입,신민석,2026-04-10,26460000,15000000.0,18200000,0,18200000,2909090.0,69.0,허강혁,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41772722,5,0,,,,,
C26042000088,369소1494,369소1494,디 올뉴그랜저,가솔린 2.5 캘리그래피,검정,9655,2023-02-07,판매완료,28,위탁매입,위탁매입,현대캐피탈(직),김태훈,2026-03-26,50900000,39150000.0,39300000,0,39300000,136363.0,77.0,김승주,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41756069,1,0,228.0,27.0,,,
C26033000008,114마4977,175허9409,GV80,3.5 가솔린 AWD 기본형,흰색,20354,2023-08-24,판매완료,23,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-03-31,89160000,67770370.0,65900000,0,65900000,-1700337.0,74.0,유지석,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41793821,4,0,,,,,
C26033000024,03러6641,03러6641,ES(6세대),300h 슈프림,흰색,85670,2017-08-08,판매완료,23,현물,기타현물,개인매입,김준현,2026-04-21,56800000,20200000.0,21460000,0,21460000,1145454.0,38.0,장영석,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41783419,10,0,,,,,
C26031900100,210소9991,210소9991,5시리즈(7세대),530i M 스포츠팩,카본 블랙(짙은 청색),25402,2023-08-25,판매완료,30,현물,플랫폼,헤이딜러,한태웅,2026-04-13,80900000,44500000.0,47900000,0,47900000,3090909.0,59.0,신민식,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41722648,17,0,,,,,
C26042100023,237고5381,237고5381,디 올뉴니로,1.6 HEV 트렌디,검정,23913,2024-06-10,판매완료,22,위탁매입,위탁매입,삼성카드,김태훈,2026-04-20,30880000,24300000.0,24500000,0,24500000,181818.0,79.0,김승주,0,0,,0,0,,,,,
C26041600019,254나9305,254나9305,디 올뉴그랜저,가솔린 3.5 2WD 캘리그래피,회색,49338,2023-02-07,판매완료,21,위탁매입,위탁매입,삼성카드,김태훈,2026-04-16,50900000,31000000.0,31300000,0,31300000,272727.0,61.0,신민식,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41803955,1,0,,,,,
C26041500014,19수9552,19수9552,그랜저HG,HG 240 럭셔리,검정,126292,2012-04-23,판매완료,5,현물,대차,지점대차,김민식,2026-04-20,31990000,1500000.0,2710000,0,2710000,1100000.0,8.0,,0,0,javascript:;,0,0,,,,,
C26041300024,367도2758,157호9551,쏘나타(DN8),G2.0 프리미엄 플러스,회색,122804,2022-01-10,판매완료,43,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-04-21,29680000,16700000.0,16700000,0,16700000,0.0,56.0,이재국,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41685897,0,0,,,,,
C26040900050,102두3817,03호4671,쏘나타(DN8),L2.0 렌터카 스마트,청색,90742,2019-05-17,판매완료,13,현물,기타현물,개인매입,이상명,2026-04-21,26110000,10500000.0,13400000,0,13400000,2636363.0,51.0,허강혁,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41844063,11,0,,,,,
C26041000059,389가8760,157호9202,K8,3.5 LPi 렌터카 프레스티지,파랑(남색곤색),106207,2021-12-09,판매완료,106,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-04-10,40160000,19800000.0,21180000,0,21180000,1254545.0,53.0,이민형,2,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41339643,2,0,,,,,
C26042000051,330머8552,126하6028,신형 카니발(KA4),9인승 디젤 노블레스,미색,119091,2021-12-28,판매완료,72,위탁매입,위탁매입,하나캐피탈,김영욱,2026-04-20,41530000,24500000.0,24500000,0,24500000,0.0,59.0,박인혁,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41547239,0,0,,,,,
C26042000048,298부2609,298부2609,베리 뉴 티볼리,1.5 가솔린 2WD V5,흰색,109772,2019-09-17,판매완료,2,현물,대차,지점대차,이관호,2026-04-21,23510000,4700000.0,7050000,0,7050000,2136363.0,30.0,,0,0,javascript:;,0,0,,,,,
C26041800001,21부6233,21부6233,티볼리 에어,디젤 2WD IX,회색,81300,2017-11-27,판매완료,2,현물,대차,지점대차,박진선,2026-04-21,23900000,4800000.0,6010000,0,6010000,1100000.0,25.0,,0,0,javascript:;,0,0,,,,,
C26041600034,179우2960,179우2960,G80,3.3 GDi AWD 프리미엄 럭셔리,검정,169706,2016-11-30,판매완료,1,현물,기타현물,개인매입,이종호,2026-04-21,65100000,7300000.0,7300000,0,7300000,0.0,11.0,,0,0,javascript:;,0,0,,,,,
C26021300007,33부0554,33부0554,LF쏘나타,2.0 CVVL 스타일 스페셜,진회색,29654,2015-10-15,판매완료,62,현물,플랫폼,헤이딜러,이동혁,2026-04-02,24600000,10210000.0,11300000,0,11300000,990909.0,46.0,박진선,2,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41541637,6,0,,,,,
C26020900049,169너4614,169너4614,코나,1.6 가솔린 2WD 모던 초이스,흰색,43690,2020-09-08,판매완료,71,현물,기타현물,개인매입,남동호,2026-04-21,22450000,14900000.0,15200000,0,15200000,272727.0,68.0,구준회,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41512451,7,0,,,,,
C26020300066,150버6240,150버6240,더 뉴싼타페,가솔린 2.5 2WD 프레스티지,진회색,42193,2021-04-07,판매완료,77,현물,플랫폼,헤이딜러,오석인,2026-04-14,36250000,26650000.0,25900000,0,25900000,-681819.0,71.0,신민식,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41467476,4,0,,,,,
C26022400019,22너8014,22너8014,K3,1.6 GDI 럭셔리,흰색,75256,2015-08-17,판매완료,56,현물,플랫폼,헤이딜러,장면우,2026-04-22,18860000,6600000.0,8100000,0,8100000,1363636.0,43.0,김민식,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41582752,5,0,,,,,
C26030400118,17오7565,17오7565,임팔라,2.5 프리미어,회색,58402,2018-07-02,판매완료,48,현물,기타현물,개인매입,이형민,2026-03-30,39560000,8600000.0,10300000,0,10300000,1545454.0,26.0,서민수,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41645252,14,0,,,,,
C26030500086,63두2913,63두2913,쿠퍼(3세대),1.5,흰색,8136,2014-06-20,판매완료,44,현물,플랫폼,헤이딜러,황상희,2026-04-16,29900000,8100000.0,10200000,0,10200000,1909090.0,34.0,함세진,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41660889,10,0,,,,,
C26030500058,47부9780,47부9780,SM3 네오,SE 플러스,흰색,52723,2015-01-05,판매완료,47,현물,기타현물,개인매입,문준영,2026-04-09,18400000,3800000.0,5200000,0,5200000,1272727.0,28.0,김승주,0,1,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41647363,7,0,23.0,2.0,,,
C26022000093,194도2472,194도2472,더 올뉴투싼 하이브리드,1.6 HEV 인스퍼레이션,흰색,86761,2022-10-21,판매완료,57,현물,플랫폼,헤이딜러,전승훈,2026-04-17,39960000,26750000.0,27600000,0,27600000,772727.0,69.0,김철관,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41583733,8,0,,,,,
C26022300002,55도2678,55도2678,그랜저IG,2.4 GDi 프리미엄 스페셜,흰색,122749,2017-09-28,판매완료,57,현물,플랫폼,헤이딜러,석민준,2026-04-21,37050000,15390000.0,15400000,0,15400000,9090.0,42.0,김찬울,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41584138,5,0,,,,,
C26030600048,376루5019,376루5019,신형 카니발(KA4),9인승 디젤 프레스티지,검정,12643,2023-11-08,판매완료,44,현물,플랫폼,헤이딜러(셀프),이형민,2026-03-30,36450000,28550000.0,29900000,0,29900000,1227272.0,82.0,서민수,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41627677,7,0,,,,,
C26010510078,275너6084,275너6084,E클래스(5세대),카브리올레 E220d,흰색,89103,2019-12-03,판매완료,105,선물,선물,현대캐피탈,박종만,2026-03-11,78600000,31960000.0,31300000,1000000,30300000,-600000.0,40.0,허강혁,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41339476,17,0,,,,,
C25121010168,311어9093,180호7186,GV80,2.5 가솔린 AWD 기본형,흰색,97816,2022-07-19,판매완료,131,선물,선물,현대캐피탈,김영숙,2026-03-24,80400000,48159600.0,46800000,1000000,45800000,-1236000.0,58.0,박선우,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41639623,7,0,,,,,
C26040200073,233로6024,233로6024,캐스퍼,가솔린 1.0 터보 인스퍼레이션,초록(연두),20399,2022-05-16,판매완료,16,현물,기타현물,개인매입,한태웅,2026-04-20,19600000,15000000.0,16800000,0,16800000,1636363.0,86.0,이필성,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41806148,3,0,,,,,
C26032600066,60저9636,60저9636,그랜저IG,3.0 GDi 익스클루시브,흰색,96674,2018-03-30,판매완료,27,현물,플랫폼,헤이딜러,정주호,2026-03-27,38339000,15000000.0,16800000,0,16800000,1636363.0,44.0,신경식,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41755199,7,0,,,,,
C26012300004,03무1325,03무1325,QM6,2.0 dCi 4WD RE 시그니처,흰색,126535,2016-12-20,판매완료,86,현물,플랫폼,헤이딜러,진용대,2026-04-21,35720000,7780000.0,8160000,0,8160000,345454.0,23.0,김병현,2,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41421102,11,0,,,,,
C26012300018,193호9482,193호9482,신형 카니발(KA4),9인승 가솔린 노블레스,검정,1,2023-02-03,판매완료,1,위탁,위탁,하나캐피탈,김영욱,2026-04-21,39200000,,20110000,0,20110000,,51.0,,0,0,javascript:;,0,0,,,,,
C26012400001,252노8343,252노8343,신형 싼타페,R2.2 2WD 프레스티지,흰색,64471,2019-09-20,판매완료,86,현물,플랫폼,헤이딜러,남동호,2026-03-26,36750000,20840000.0,21400000,0,21400000,509090.0,58.0,김인섭,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41445472,6,0,,,,,
C26012700008,251조1866,251조1866,더 뉴QM6,2.0 GDe RE 시그니처,흰색,106556,2020-10-14,판매완료,84,현물,플랫폼,헤이딜러,신민석,2026-04-21,30140000,13680000.0,14500000,0,14500000,745454.0,48.0,유봉우,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41460798,6,0,,,,,
C26041700065,226라7070,226라7070,더 뉴G70,가솔린 2.5T 2WD 스포츠 패키지,흰색,49329,2024-01-09,판매완료,70,위탁매입,위탁매입,현대캐피탈(직),김태훈,2026-04-17,50790000,37100000.0,36900000,0,36900000,-181819.0,73.0,금도윤,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41556710,0,0,,,,,
C26041700077,145어4524,131호1078,더 뉴 K3,1.6 가솔린 트렌디,미색,38725,2022-01-10,판매완료,5,현물,기타현물,개인매입,김인홍,2026-04-21,19900000,14500000.0,15170000,0,15170000,609090.0,76.0,,0,0,javascript:;,0,0,,,,,
C26041400009,283어8890,157허1819,더 뉴팰리세이드,3.8 가솔린 2WD 익스클루시브,진회색,87696,2023-01-26,판매완료,27,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-04-13,42890000,28700000.0,28400000,0,28400000,-272728.0,66.0,박진선,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41772267,2,0,,,,,
C26031900030,235버2021,235버2021,XC60(2세대),B5 AWD 얼티메이트 브라이트,,42491,2023-07-26,판매완료,29,현물,플랫폼,엔카닷컴,이강토,2026-04-20,69000000,45000000.0,48700000,0,48700000,3363636.0,71.0,이도균,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41720456,12,0,,,,,
C26031900084,191고4910,191고4910,더 뉴코나,1.6 2WD 모던,진회색,56503,2021-08-23,판매완료,32,현물,기타현물,개인매입,전승훈,2026-04-17,26510000,15000000.0,17900000,0,17900000,2636363.0,68.0,이찬희,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41728612,10,0,,,,,
C26031600047,26가0960,26가0960,올 뉴쏘렌토,R2.0 2WD 노블레스 스페셜,진회색,123418,2015-07-24,판매완료,36,현물,기타현물,개인매입,황상희,2026-03-25,36950000,11700000.0,13900000,0,13900000,2000000.0,38.0,유지석,3,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41751375,6,0,,,,,
C26031710038,167구4790,167구4790,더 올뉴G80,가솔린 3.5 AWD 기본형,청색,103114,2022-01-06,판매완료,19,선물,선물,현대캐피탈,박종만,2026-04-20,73000000,29255019.0,30000000,0,30000000,677255.0,41.0,이순민,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41848887,8,0,,,,,
C26031800024,78머7948,78머7948,그랜드스타렉스,12인승 디젤 스마트,진회색,145579,2016-03-31,판매완료,34,현물,기타현물,일반법인,김준현,2026-04-20,25400000,7480000.0,9160000,0,9160000,1527272.0,36.0,김승주,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41745665,2,0,6.0,0.0,,,
C26031700050,01소4843,01소4843,스팅어,2.0 터보 플래티넘,흰색,132104,2018-06-25,판매완료,33,현물,플랫폼,헤이딜러,임현모,2026-04-17,47400000,16170000.0,17900000,0,17900000,1572727.0,38.0,김병훈,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41718679,6,0,,,,,
C26033000032,380부6774,380부6774,베뉴,1.6 가솔린 모던,흰색,48764,2019-12-17,판매완료,21,현물,플랫폼,헤이딜러(셀프),박순영,2026-04-17,21320000,14600000.0,16200000,0,16200000,1454545.0,76.0,이도균,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41790714,5,0,,,,,
C26033000035,388무5478,388무5478,컨트리맨(2세대),2.0 D ALL4 하이트림,진회색,93866,2018-12-20,판매완료,20,현물,플랫폼,엔카닷컴,이강토,2026-03-31,49300000,12000000.0,15500000,0,15500000,3181818.0,31.0,허강혁,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41772656,4,0,,,,,
C26032610045,71더6620,71더6620,뉴슈퍼에어로시티,장애인버스 디젤 돌출형 38인승,노랑,38826,2021-02-05,판매완료,21,선물,선물,현대캐피탈,박종만,2026-04-20,143090000,39934950.0,71450000,0,71450000,28650045.0,50.0,,0,0,javascript:;,0,0,,,,,
C26032600018,286노1086,286노1086,K7 프리미어 하이브리드,시그니처,흰색,130411,2019-09-23,판매완료,25,현물,플랫폼,헤이딜러,김경하,2026-03-27,46730000,20750000.0,23100000,0,23100000,2136363.0,49.0,이찬희,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41744513,7,0,,,,,
C26032300032,68다7693,68다7693,아반떼AD,1.6 GDi 밸류 플러스,흰색,54354,2017-09-22,판매완료,28,현물,플랫폼,헤이딜러(셀프),박순영,2026-04-17,17880000,10200000.0,11600000,0,11600000,1272727.0,65.0,김병훈,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41728024,5,0,,,,,
C26032400049,117보9407,117보9407,더 뉴기아 레이,1.0 가솔린 시그니처,흰색,47766,2023-01-12,판매완료,26,현물,플랫폼,엔카닷컴,박순영,2026-04-17,19200000,15200000.0,16500000,0,16500000,1181818.0,86.0,유봉우,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41754807,3,0,,,,,
C26032500081,388가9481,388가9481,셀토스,1.6 가솔린 2WD 트렌디,흰색,63591,2021-03-22,판매완료,27,현물,기타현물,개인매입,김용훈,2026-04-17,23550000,15600000.0,17300000,0,17300000,1545454.0,73.0,김민식,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41675268,7,0,,,,,
C26042000089,284도1582,197호6950,쏘나타(DN8),L2.0 렌터카 스마트,흰색,91801,2022-02-28,판매완료,8,위탁매입,위탁매입,하나캐피탈,김영욱,2026-04-20,27230000,15000000.0,15000000,0,15000000,0.0,55.0,심왕신,0,0,,0,0,,,,,
C26040900041,249버1209,249버1209,더 뉴QM6,2.0 LPe RE,,105471,2020-06-26,판매완료,11,현물,기타현물,개인매입,신민석,2026-04-09,28740000,12000000.0,14500000,0,14500000,2272727.0,50.0,김철관,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41842663,9,0,,,,,
C26040900037,289오2937,289오2937,디 올뉴코나,1.6 가솔린 터보 2WD 모던,흰색,59091,2023-07-27,판매완료,11,현물,기타현물,개인매입,김창일,2026-04-14,27200000,20000000.0,21900000,0,21900000,1727272.0,81.0,이민형,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41832950,3,0,,,,,
C26033100034,55버7428,55버7428,더 뉴아반떼MD,1.6 GDi 프리미엄,흰색,106480,2014-09-22,판매완료,20,현물,기타현물,개인매입,이재원,2026-04-20,22000000,5900000.0,7300000,0,7300000,1272727.0,33.0,김인섭,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41816357,5,0,,,,,
C26033000079,54부1957,54부1957,올 뉴모닝(JA),가솔린 럭셔리,흰색,56459,2018-11-09,판매완료,21,현물,플랫폼,헤이딜러,장면우,2026-03-30,14350000,7500000.0,9700000,0,9700000,2000000.0,68.0,유지석,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41789856,10,0,,,,,
C26033000073,362다7315,362다7315,캐스퍼,가솔린 1.0 모던,흰색,25944,2021-11-10,판매완료,21,현물,플랫폼,헤이딜러(셀프),이상명,2026-03-31,17730000,13800000.0,15300000,0,15300000,1363636.0,86.0,이민형,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41777146,2,0,,,,,
C26040200037,309저1953,309저1953,쏘나타(DN8),G2.0 인스퍼레이션,진회색,60396,2020-03-30,판매완료,19,현물,플랫폼,헤이딜러,신민석,2026-04-20,35100000,18150000.0,20300000,0,20300000,1954545.0,58.0,유봉우,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41825305,4,0,,,,,
C26040200043,109머5659,109머5659,캐스퍼,가솔린 1.0 터보 디 에센셜,연두색,21792,2023-07-11,판매완료,18,현물,플랫폼,제휴_네이버 마이카(바로팔기),김서윤,2026-04-07,18900000,14500000.0,16500000,0,16500000,1818181.0,87.0,박인혁,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41832591,2,0,,,,,
C26033100111,156무3103,156무3103,캐스퍼,가솔린 1.0 터보 디 에센셜,초록(연두),56074,2024-03-27,판매완료,20,현물,기타현물,개인매입,이형민,2026-04-01,18900000,13800000.0,15900000,0,15900000,1909090.0,84.0,금도윤,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41805445,3,0,,,,,
C26033100060,174루6703,174루6703,디 올뉴스포티지,1.6 가솔린 2WD 시그니처,진회색,40564,2021-07-26,판매완료,20,현물,플랫폼,헤이딜러,이재원,2026-04-20,34430000,24070000.0,26300000,0,26300000,2027272.0,76.0,강현구,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41792008,6,0,,,,,
C26040600033,252오2166,252오2166,K7 프리미어,2.5 GDi X에디션,흰색,39950,2020-09-03,판매완료,14,현물,플랫폼,헤이딜러,신민석,2026-04-07,37600000,21780000.0,23300000,0,23300000,1381818.0,62.0,김병훈,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41809167,4,0,,,,,
C26040300030,234오7200,234오7200,액티언(J120),1.5 T-GDI 2WD S9,,40752,2024-09-27,판매완료,14,현물,플랫폼,헤이딜러,진용대,2026-04-13,36890000,23380000.0,25700000,0,25700000,2109090.0,70.0,김병현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41820519,9,0,,,,,
C26040310062,124고9786,141하7882,신형 K5(DL3),2.0 가솔린 시그니처,진회색,23947,2022-04-29,판매완료,14,선물,선물,현대캐피탈,박종만,2026-04-15,36390000,18122220.0,32900000,0,32900000,13434345.0,90.0,서민수,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41855407,3,0,,,,,
